id,sentence,dialect,source
237,જોઈએ આજે આ ભારતના ત્રીરંગાને કોણ લાઈક કરેછે🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,surti,youtube_comments
238,સાસુ માં ને સાસરા એ બહુ ફેરવીને હે😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,surti,youtube_comments
239,મારે આ ભાભી જ નહીં ચાલે ઉઠાવ ભંગાર ના ભાવે,surti,youtube_comments
240,પંજાબી માં પ્યારા લાગો છો,surti,youtube_comments
241,બાથરૂમ પાસે તમારા પપ્પા નો ફોટો તમારા પપ્પા નો તો ભલે હોય પણ મંદિર પણ બાથરૂમ પાસે 😂😂😂😂😂 પણ તમે વિડિયો બહુ જ સરસ બનાવો છો 🎉😂😂😂,surti,youtube_comments
242,શાંતિ માં મજા નથી 😂,surti,youtube_comments
243,ગુજ્જુભાઈ જોરદાર,surti,youtube_comments
244,વાહ વાહ વાહ ભાઈ વાહ ❤❤❤,surti,youtube_comments
245,1:04:15 ઈતિહાસમાં પહલીવાર શિવરંજની રાગમાં જોક્સ....😂😂😅😅,surti,youtube_comments
246,Bhai ગભા નૂ લાવો ને😅😅😅😅,surti,youtube_comments
247,જુની વાતો કરીને ફરી નાન પણ આદ આવી ગયું આભાર વ્યક્ત કરું છું,surti,youtube_comments
248,ઓડીયન્સમાં કેશરી કલરમાં બેઠેલા છે કઈ સ્કૂલનું યુનીફોર્મ છે..?,surti,youtube_comments
249,😂😂કણબી નો કલાકાર બન્યો લાગે છે 😢 સાવ બેકાર છે 😂હલી મળ્યા દાયરા કરવા,surti,youtube_comments
250,ગુરૂકુળ જે તમારા જેવા ને નહિ સમજાઈ,surti,youtube_comments
251,બિલકુલ સરસ નથી 😈😡,surti,youtube_comments
252,સુરતી નહિ કાઠિયાવાડી ભાષા છે.,surti,youtube_comments
253,જય શ્રી કૃષ્ણ શરણમ્ જય ગુરુદેવ મહારાજ,surti,youtube_comments
254,વા મારા કલાકાર વા,surti,youtube_comments
255,જબરજસ્ત જોક્સ છે,surti,youtube_comments
256,૩૩॓૩૩॓॓૨ ૩॓॓ ૨ ॓૦॓૩॓॓॓॓॓ ૩॓॓૪॓૩ ॓॓૩॓॓॓૪॓૩ ॓૩॓॓॓૪॓॓,surti,youtube_comments
257,॓॓૩॓॓॓ ॓॓॓ ૩૦૩૦૨ ॓॓3૩૦॓॓॓॓॓૩૦૩૩॓॓॓॓॓ ॓૩૩॓૦૨ ॓૩॓૩॓૪॓૩॓॓ ॓॓॓॓૪॓॓૩॓॓૩॓॓ ॓૩॓॓૩૦॓૩॓૩૪॓॓॓॓૩૩॓॓॓૩॓૩॓॓॓૩૩3॓૩॓॓॓॓૩૦,surti,youtube_comments
258,વાહ પ્રિય મિત્ર નવસાદ ભાઈ,surti,youtube_comments
259,તો આંખ બંધ કરીને સાંભળ ને ડોબા,surti,youtube_comments
260,ધીરુભાઈ ને પદ્મશ્રી આપો,surti,youtube_comments
261,ખુબ ખુબ સરસ દાદા સાહેબ અભિનંદન,surti,youtube_comments
262,जय 😂❤ माताजी ધીરુકાકા😂❤😂,surti,youtube_comments
263,એક કેક 🍰🍮કાપો એટલે એક આતંકવાદી વધી જાય છે. દેશ મા😮 વિચારો,surti,youtube_comments
264,ધીરુભાઈ ખરેખર પદ્મશ્રી ને લાયક છે મળવો જોઈએ...,surti,youtube_comments
265,હિરા ના કારીગર ની મહેનત સૌથી વધારે હોય છે..,surti,youtube_comments
266,જય સ્વમિનારાયણ ❤❤,surti,youtube_comments
267,❤😂 હા કાકા તમે માર્કેટમાં આવવાનો વાત કરો,surti,youtube_comments
268,"જય શ્રી સ્વામિનારાયણ, મહેશ ભાઈ 🙏🌹🙏🌹🙏🌹🙏🌹🙏🌹🙏🌹🙏🌹🙏🌹",surti,youtube_comments
269,જય સ્વામીનારાયણ,surti,youtube_comments
270,બહુજ મજા આવે છે. પણ ટોયલેટ ના જોક્સ કહેવા જોઈએ નહિ. ખરાબ લાગે છે. તમારી ઇમ્પ્રેસન બગડે છે. તમારા જોક્સમા બહુજ મજા આવે છે.,surti,youtube_comments
271,😂 Jay સ્વામિનારાયણ,surti,youtube_comments
272,"કાકા ખૂબ જ રસપ્રદ કોમેડિયન છે. ખૂબ સરસ, સાંભળવા લાયક.",surti,youtube_comments
273,"આ તો ,,હાલો આપણાં મલકમાં, ગરવો ગુજરાતી, રાજ રતન જેવી ગુજરાતી ફિલ્મોના મહાન કલાકાર મહેશ વૈધ...વાહ જોરદાર.",surti,youtube_comments
274,મહેશભાઈ ને ભાવથી જય સ્વામીનારાયણ👏,surti,youtube_comments
275,કાકા અમિત શાહના ગામનો રહેવાસી છે.,surti,youtube_comments
276,હુ પન ગુજરાતી સિંગર છુ કાકા ને પેલી વખત જોયા પન મજા આવી જય,surti,youtube_comments
277,જય સ્વમિનારાયણ 🙏🙏🙏,surti,youtube_comments
278,આટલા બધા મોજીલા ન થવાય કે ઘરના સામે ગાળો બોલે,surti,youtube_comments
279,"કદી મહંમદ ઘોરી કદી ગજનવી એ કર્યો હુમલા નો આગજ અણહિલવાડ પાટણ એ રાખી ત્યારે ગુર્જર ધરા ની લાજ મુસલમાનો પર સાચા સાવજ ની એ ત્રાડ વર્ષો વરસ અડીખમ ઉભો રે અણહિલવાડ કુમારપાળ સોલંકી,અને વીર જયસિંહ સિદ્ધરાજ અને માતા શ્રી નાયકી દેવી નું રાજ એટલે 👉પાટણ અણહિલવાડ 👈⚔️🚩",surti,youtube_comments
280,મારા ધરે આવી જાા એક સેકન્ડ પણ ટ્રાફિક નઈ લાગે👀💭,surti,youtube_comments
281,સાચી વાત છે ભાઈ,surti,youtube_comments
282,Hitesh bhai ગભા ને 01 વાર સ્ટેજ ઉપર લાવોને.,surti,youtube_comments
283,સાચી વાત છે ભાઈ 🎉,surti,youtube_comments
284,~બેહનો~ / બહેનો માત્રુભાષા નું માન જાળવીએ.,surti,youtube_comments
285,તુ.ખોટ.છે.ભાઇ.વાત.વગર.નિ.વાત.કરે.છે,surti,youtube_comments
286,ગભા ને લ્યાવો ને ભા,surti,youtube_comments
287,જય ભોલેનાથ દાદા,surti,youtube_comments
288,ટોસ્ટ હાંડવો... milan kunj,surti,youtube_comments
289,વાહ દિનકરભાઈ વાહ તમારા જોક્સ સાંભળીને ખૂબ હસીએ છીએ ખરેખર ખૂબ મજા આવે છે અફસોસ એટલો છે કે અમદાવાદમાં હતા ત્યારે અમે કાર્યક્રમ જોઈ ના શક્યા હવે અમદાવાદ પ્રોગ્રામ કરો તો અમને જરૂર જણાવજો વિડીયો અપલોડ કરતા ને અમારા ધન્યવાદ જય હિન્દ વંદે માતરમ્ કોબા ગાંધીનગર થી ગાભાજી ઠાકોર ક્ષત્રિય,surti,youtube_comments
290,ડાયો થા માં બોવ બાકી ડાસુ ફરી જાહે,surti,youtube_comments
291,ઓડ ભુલી ગયા તમે,surti,youtube_comments
292,મસ્તનો વીડિયો છે,surti,youtube_comments
293,નવસાદ ભાઈ આવા અમે સુરતી લાલા કેવી રીતે લખાય તેં એપ નું નામ,surti,youtube_comments
294,વાહ નવસાદ ભાઈ . મોજ,surti,youtube_comments
295,વિઠલભાઇ બી ચાવડા દેવરામપુરા શીલી પી 388210તા.ઉમરેઠ જીઆણદ ઠે રામદેવજીમંરસામે ભગત વારુફીયુ,surti,youtube_comments
296,વાહ નવસાદ બાપુ વાહ,surti,youtube_comments
297,કાથી ?? સુરત થી… કાથી ?? સુરત થી…,surti,youtube_comments
298,ભાઈ સુરત થી છે ❤,surti,youtube_comments
299,હા કલેજા હા જામનગર મા બૂમ પાડી હો વાલા,surti,youtube_comments
300,ગુજરાતી Hip-Hop 🤩 Navsari thi ❤,surti,youtube_comments
301,સુરત થી !! કાથી સુરત થી !!❤,surti,youtube_comments
302,ભાઈ દિલથી મોજ કર દીધી અમદાવાદથી મારુ એક રેપ આવે સે એક હિપોપ આવે છે સપોર્ટ Jay shree ram har har mahadev ji jay छत्रपति शिवाजी❤,surti,youtube_comments
303,તબાહી મચાવી દીધી ભાઈ એ ભાઈ બીજા નવા ગુજરાતી સોંગ લાવોને 🙌🏻,surti,youtube_comments
304,એટલો છું ભોળો કે દુશ્મન ને મે જાતે કાંધ દીધી 🔥🔥 ભાઈ એમ હો પણ❤❤,surti,youtube_comments
305,On loop🔁 મોટા ભાઈ💥,surti,youtube_comments
306,એક નંબર માં ભાઈ 😂🎉🎉🥳,surti,youtube_comments
307,System He bhai તમારી મોજ પડી ગઈ 💯 કેટલાં ને પસંદ આવ્યું લાઈક કરો 💯💯👍👍💫💫💫💫🤟🤟🤟🤟👆,surti,youtube_comments
308,એહે ગુજારાતી રેપ ગાળો સાથે લાગે તો જોરદાર હો 👀✨🥀,surti,youtube_comments
309,અરે ભાઈ osm sog. Ho. 😅. 😎🤏,surti,youtube_comments
310,સીધે સીધો સુરત થિ ક્યાં થિ સુરત થિ.,surti,youtube_comments
311,સીન બના દિયા ભાઈ . જોરદાર ❤,surti,youtube_comments
312,Op ⚡ એક દિવસ ગુજરાતી રેપર્સ બોવ આગળ જશે 👑,surti,youtube_comments
313,મા ફાળી 👆😊😄😁👌 હા ગુજરાતી 😄 ભાઈ ભાઈ લાયા લાયા હો. 😁😄😊👆,surti,youtube_comments
314,એ મારી હરે ખાવા નથી બેઠો મે જરાક એને મારી જાત કીધી ...... Ufff,surti,youtube_comments
315,"🇮🇳📄🖋️ કલા અને કારીગરી ની દૂનિયા અલગ હોય છે. એને અમૂક જ સમજી શકે. તમારા ગીતો માં 🎶🎵🎵 દેશ પ્રેમ, શહેર પર નો પ્રેમ, ગામ પર નો પ્રેમ, અને ગુજરાતી અને ગુજરાત પ્રત્યે નો પ્રેમ તમારી રચના અને ગીતો માં દેખાય છે. હા સૂરત શહેર હા તમારૂં ગામ ભાઈ ભાઈ",surti,youtube_comments
316,ભાઈ માં ચોડી મૂકી ખરેખર...મજા આવી ગઈ,surti,youtube_comments
317,ભાઈ થોડા જ સમય માં તમારું રેપ સોંગ movie માં જોવા મળશે.,surti,youtube_comments
318,ભાઈ રેપ છે ગીત નહિ અનુ થી ફિલ્મ બંસે ફિલ્મ મા ગીત નહિ,surti,youtube_comments
319,આપડે તો ગામડિયા આપડા માટે 50 પૈહા....❤❤❤❤,surti,youtube_comments
320,"લાઇવા ખરા મારા દોસ્તાર ને ,",surti,youtube_comments
321,G J 5 બોલે ભાઈ ❤❤❤❤,surti,youtube_comments
322,કરન ગિરીશભાઈ પટેલ (આપણો કાંઠાનો કોળી પટેલ ),surti,youtube_comments
323,ખબર છે કે ગુજરાતીમાં ચમ્પુ શબ્દ ક્યાંથી આવ્યો છે? સંસ્કૃતમાં રૅપને ચમ્પૂ કહે છે!!!,surti,youtube_comments
324,Have Aghori in Music Ne Bolavo. તું ભુલો તો કોન મારા સોરઠ ને મલકા લાગે હે હાલે ગામડા એવા તાણે ઘડયા લીલા છમ છમ વડવા ને ડુંગરા ને હાલે ભલે નાનો ને મોટું મન રાખ મહેમાનોને આવકારો મહેમાનો છે દેવ ત્યાં કારી જોવા મળે ને પછી કામ હોય કે કેમ ખવડાવી ને ખાવાનું થોડીક ખાનદાની ટેવ મારા ભયું રાખે ભેંસ મારા ભયું ખભે નાખે ખેસ ખુલ્લા સાવજડના નડે કોઈની કેદ થઈ સુરા છે સ્વાભિમાની પુરે પુરા છે મોત આડી આવે તો પણ મોત ને નડે ખરે ખરે..... બોલાવો યાર મહેનત થી લખ્યું છે. અઘોરી મ્યુઝિક ના Lyrics 😅❤❤❤,surti,youtube_comments
325,આ ભાઈ એ પણ ચૂંટણી વાળો જોક્સ મારી દીધો. એક કાકા ના ઘરના ગુજરી ગયાં એને 16 વર્ષ થયા પણ જ્યારે ચૂંટણી આવે ત્યારે કાકી ના નામ નું વોટિંગ થઈ જાય . ચૂંટણી વાળો કાકા ને કહે કે તમે થોડા મોડા આવ્યા કાકી હમણાં જ વોટ આપી ને ગયા 😂😂😂🤣🤣,surti,youtube_comments
326,Me પણ આવુ છું સુરત,surti,youtube_comments
327,જામી ગઈ મજા પડી,surti,youtube_comments
328,ભાઈ 😄😁👌ભાઈ ભાઈ ભાઈ 😄😊,surti,youtube_comments
329,હા સૂરત વાળા હા ભાઈ હા 😄😁👆🌸🌼💐🌹,surti,youtube_comments
330,મોજ મોજ ભાઈ વિરમગામ નું બનાવો ને સોંગ ભાઈ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,surti,youtube_comments
331,"3.44 મિનિટમાં 2.44 તો ખાલી ""સુરતથી સુરતથી"" 😂😂😁😂🤣",surti,youtube_comments
332,સુરત એટલે અમારા માટે બીજું કાઠિયાવાડ.,surti,youtube_comments
333,થોડી....તો હોવી જોઇએ... ગાળો...,surti,youtube_comments
334,મારુ dimond સીટી સુરત ❤,surti,youtube_comments
335,હું પણ વિડિઓ બનાવું જોવો ગમે તો,surti,youtube_comments
336,ગુજરાતી હોય એજ લાઇક કરે ( ગુજરાતી ),surti,youtube_comments
337,હસે છે કે રૂએ છે....🤣😂🤣 ગુજરાતી એટલે ગુજરાતી હો...🤣🤣🤣 મોજ નું બીજું નામ ગુજરાતીઓ...🤣😂🤣,surti,youtube_comments
338,આ રેપ સોંગ સંભાળી ને તો ચોકકસ બોલવાનું મન થાય કે જય જય ગરવી ગુજરાત. જય હિન્દ.🙏🇮🇳,surti,youtube_comments
339,જય ગરવી ગુજરાત અમે ગુજરાતી લેરિલાલા,surti,youtube_comments
340,હા મારો આદિવાસી જય જોહર જંગલ નો રાજા,surti,youtube_comments
341,ગરવી ગુજરાત અમો ગુજરાતી ખ્રિસ્તી ❤,surti,youtube_comments
342,જંગલ ના રખવાલા અમે આદીવાસી જય જોહાર જય આદીવાસી 🏹🏹🏹,surti,youtube_comments
343,જય જય ગરવી ગુજરાત,surti,youtube_comments
344,ગર્વ છે ગુજરાતી ભાષા પ્રત્યે 🔥🔥🔥🤩,surti,youtube_comments
345,જય જોહર જય આદિવાસી,surti,youtube_comments
346,🏹🏹 એક જ ચાલે આદિવાસી ચાલે 🏹🏹,surti,youtube_comments
347,જય જોહાર જય આદિવાસી 🏹,surti,youtube_comments
348,આદીવાસી હોય તે લાઈક કરે ખબર પડે લોકોને કે આદિવાસી જ ચાલે હવે..,surti,youtube_comments
349,અમે છે ગુજરાતી Love from vadodra ❤️❤️,surti,youtube_comments
350,જય જય ગરવી ગુજરાત ❤❤❤❤❤❤,surti,youtube_comments
351,જય જય ગરવી ગુજરાત 🙏🙏🙏🇮🇳🇮🇳🇮🇳,surti,youtube_comments
352,એક જ ગીતા માં આખું ગુજરાત દેખાઈ ગયું . From Dakor . જય રણછોડ,surti,youtube_comments
353,હા સાવજો હા મારું ગરવી ગુજરાત...ધન છે મારા ગુજરાત ને ... ધન છે એ ગુજરાત ની ધરતી ને,surti,youtube_comments
354,🎉🎉🎉🎉🎉🎉🎉🎉🎉 જય જય ગરવી ગુજરાત,surti,youtube_comments
355,હા મારા ગુજરાતી હા❤️‍🔥🔥,surti,youtube_comments
356,Jordar 👌👌👌from કલાપીનગરી,surti,youtube_comments
357,આદિવાસી સમાજને સાથે લઈને ચાલવા બદલ આપનો ખુબ ખુબ આભાર...❤❤❤ અને હા ખૂબ સુંદર મઝાનું સોંગ છે દિલમાં ઉતરી ગયું.❤❤❤,surti,youtube_comments
358,જય જય ગરવી ગુજરાત ❤ મને ગર્વ છે કે હું ગુજરાતી છું 🇮🇳,surti,youtube_comments
359,જય જય ગરવી ગુજરાત....❤️❤️❤️❤️❤️,surti,youtube_comments
360,મસ્ત વિડિયો જય આદિવાસી❤❤❤,surti,youtube_comments
361,Ooo bhai😮😊. એક નંબર સોંગ,surti,youtube_comments
362,જંગલ ના રખવાલા મારા આદિવાસી ભાઇ ❤❤❤ વાહ બેટે મોજ મોજ ❤,surti,youtube_comments
363,ખમ્મા મારા સુરતીલાલા ખમ્મા...😍 ( Love From Bharuch ♥️ ),surti,youtube_comments
364,જંગલ ના રખવાડા અમારા આદિવાસી ભાઈ 🏹 जोहार 🙏 mast song bhai Moj padi didhi 🥳 Sona ni nagari Gujrat 🙌,surti,youtube_comments
365,વાહ ભાઈ આદિવાસી નું નામ લીધું ને દિલ ખુશ થાય ગયું ❤❤❤❤❤😢❤,surti,youtube_comments
366,જોરદાર ગીત છે સર તમે તો જોરદાર ગીતો ગાનાર છો હું પોતાની જાત ને ગર્વ કરું છુ કે હુ ગુજરાતી છું જય જય ગરવી ગુજરાત ખુશ્બુ મકવાણા ની તરફ થી ❤❤❤❤❤❤❤❤❤❤❤❤❤❤ તમને ઘણો બધો પ્રેમ ❤❤❤❤❤❤❤❤❤❤❤,surti,youtube_comments
367,"જય જય ગરવી ગુજરાત એક નંબર સોંગ ગાયું ભાઈ આમને આમ આગળ ખૂબ પ્રગતિ કરો એવી શુભકામનાઓ . ""આદિવાસી તરફથી"" 🌿જય જોહાર,જય આદિવાસી 🏹",surti,youtube_comments
368,ગુજરાતીઓની વાત ના થાય વાલા ❤ હો હા મોજ હા,surti,youtube_comments
369,"ભાઈ ભાઈ કેવુ પડે હો, સુપર ગીત!❤",surti,youtube_comments
370,ખુબ ખુબ અભિનંદન પાઠવું છું મારા ભૈ ઓ ને લોહી ચરી આવ્યું શરીર માં Rap સાંભરી ને ❤❤God bless u brothers,surti,youtube_comments
371,ભાઈ ખરેખર ગજબ સોંગ છે જીવનમાં ખૂબ તરક્કી કરો❤,surti,youtube_comments
372,બસ આવું ચાલુ રાખો ભાઈ આપડે ઇન્ડસ્ટ્રી ને હલવી નાખવી છે ભાઈ jorrrrrrdar સોંગ સે ભાઈ ❤❤❤❤❤❤❤❤❤❤,surti,youtube_comments
373,Hukeykaran ❤ bruh It's feel like proud to be gujrati 🔥 આ ગીત મારા નજર મા legendary કહેવાય 🙏🏽,surti,youtube_comments
374,જય જય ગુજરાતી❤❤,surti,youtube_comments
375,જય ગરવી ગુજરાત ❤,surti,youtube_comments
376,😅😅હા મારું ગુજરાત હા,surti,youtube_comments
377,જય ગરવી ગુજરાત❤ Proud to be Koli Patel 🤗 @Hukeykaran in the House 🏠,surti,youtube_comments
378,ભાઈ એક રેપ ગામડાં વારા માતે,surti,youtube_comments
379,ગુજરાતી હવામાન ગર્વ કોણે કોણે છે😊😊,surti,youtube_comments
380,જય જય ગરવી ગુજરાત ❤,surti,youtube_comments
381,ભાઈ ભાઈ....પાવર ઓફ ગુજરાતી... જબરજસ્ત રેપ ભાઈ..,surti,youtube_comments
382,હા મેરી જાન 🔥 ગુજરાતી ❤❤🎉🎉 બાપુ,surti,youtube_comments
383,❤જોરદાર જોરદાર...👌🏼 લવ ફ્રોમ વલસાડ,surti,youtube_comments
384,ભાઇ જંગ હલાવી દીધૂ જય ગરવી ગુજરાત,surti,youtube_comments
385,ભાઈ ભાઈ😊 ગુજરાતી,surti,youtube_comments
386,જા કોઈ ના સાલે ત્યાં ગુજરાતી સાલે ❤🎉,surti,youtube_comments
387,જય ગરવી ગુજરાત❤️,surti,youtube_comments
388,જય જય ગરવી ગુજરાત ❤💯,surti,youtube_comments
389,જંગલ ના રખવલા મારા આદિવાસી ભાઈ🤗🤗🤗🤗,surti,youtube_comments
390,જોરદાર મારા ગુજરાતી 🙏🌹🙏સોરલીટ સોંગ 👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌,surti,youtube_comments
391,બો ભારે ગીત લાલા. ❤. Keep it up 💪,surti,youtube_comments
392,😮😮😮 સુ ગીત લખ્યું છે ભાઈ વાહ 😊😊😊😊,surti,youtube_comments
393,મારું ગરવી ગુજરાત❤️,surti,youtube_comments
394,જય જય ગરવી ગુજરાત ❤❤❤❤❤❤❤❤❤,surti,youtube_comments
395,Gujarat રાજ કોટ,surti,youtube_comments
396,હની સિંહ નો બાપ....😂😂😂,surti,youtube_comments
397,જય જય ગરવી ગુજરાત જય શ્રી પરશુરામ,surti,youtube_comments
398,"હું ગુજરાત, વિસનગરથી છું. ❤❤❤❤❤",surti,youtube_comments
399,એક ગુજરાત સો પર ભારી,surti,youtube_comments
400,વાહ કાશી પછી જુનું શહેર અમારું ભરૂચ❤,surti,youtube_comments
401,બોલીવુડ માં પહોચવું જોઈએ હવે ગુજરાતી રેપર.. full support,surti,youtube_comments
402,તમારો આ ભાર આદિવાસીને ગતિમાં લેવા માટે સુંદર છે. ગીત,surti,youtube_comments
403,બહુજ સરસ ભાઇ આભાર ❤,surti,youtube_comments
404,Very true મારા ભાઈ,surti,youtube_comments
405,હૂ કે ક્યાંથી સુરત થી હા સૂરત થી ❤❤જાય આદીવાસી 💪💪🔥🔥,surti,youtube_comments
406,હા ભાઈ ગુજરાતી વોટ છે ગુજરાતી,surti,youtube_comments
407,આ સોંગ નું Remix મે કર્યું છે એક વાર સાંભળી લો પ્લીઝ 🎉❤🎉,surti,youtube_comments
408,તું ગુજરાતી નઈ જો તને છાસ વગર ચાલે ............ વાહ ભાઈ વાહ મોજ પડી ગઈ,surti,youtube_comments
409,kathi ?? Surat thi… Kathi ?? સુરતથી....ho,surti,youtube_comments
410,હા મારૂ વડોદરા હા,surti,youtube_comments
411,૧૦૦ વર્ષ પહી આ ગાયન વણસે તોય નવું લાગશે,surti,youtube_comments
412,ભાવનગર ના ગાય ગાડા ને ગાઠીયા,surti,youtube_comments
413,Bhai taro song to mast che pan છત્રપતિ શિવાજી મહારાજ ની મૂર્તિ મૂકી ને બસ આજ હામારો દિલ જીતી લીધો bhai ❤❤❤❤❤❤❤,surti,youtube_comments
414,ભાઈ dj માં વગાડી શકાય 🫰,surti,youtube_comments
415,Please તમે મોરબી ઝુલ્તો પુલ પરથી ગીત બનાવો ને please,surti,youtube_comments
416,ભાઈ તારું સોંગ સારું સે પણ એક ભૂલ સે સોંગ ની લાઈટમાં ડાકોર માં રંસો નથી રણછોડ છે આ લાઈન ને સુધારી દેવા વિનંતી સે ભાઈ,surti,youtube_comments
417,ગુજરાતી હોવા ના નામે પ્યોર સંડાસ દેખાડો છો,surti,youtube_comments
418,Ha bhaiii haaa.. majja aavi gaiiii ... જય જય ગરવી ગુજરાત ❤,surti,youtube_comments
419,એક દમ ચુટિયાપા સોંગ છે,surti,youtube_comments
420,Hukeykaran ❤ વાગે વાગે હોં ગુજરાતી દાહોદ માં વાયગો....,surti,youtube_comments
421,ખાલી કરણ જ ચાલે 🔥🔥🔥🔥🌎,surti,youtube_comments
422,બસ ગુજરાતી જ ચાલે☑️☑️☑️ જ્યાં જ્યાં વસે ગુજરાતી ત્યાં ત્યાં સદાકાળ ગુજરાત ❤,surti,youtube_comments
423,ભાઇ માઁ માટે પન એક સોંગ બનાવો,surti,youtube_comments
424,"આને કાહેવાય હિપ હોપ, હિપ હોપ, Love from Vadodara( સંસ્કારી નગરી)",surti,youtube_comments
425,હું કે ક્યાંથી સૂરત થી હા સુરત થી ❤🔥🔥🔥😎,surti,youtube_comments
426,સુરત નો સુપર સ્ટાર એટલે એક નામ - કરણ ❤✨️,surti,youtube_comments
427,અરે ભાઈ આ છે કે બાકી અસલ ગુજરાતી રેપ સોન્ગ🎉,surti,youtube_comments
428,એકદમ.... જોરદાર.... કરણ.... ભાઈ 💫❤️,surti,youtube_comments
429,સોટ્ટા પાડી દીધા ભાઈ...ગુજરાતી રેપ નું સ્તર આસમાન તરફ.👌👍,surti,youtube_comments
430,ગુજરાત નું સુપર સ્ટાર છે ભાઈ,surti,youtube_comments
431,એક નંબર ભાઈ સુપર ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,surti,youtube_comments
432,બરોબર છે ભાઈ ભાઈ,surti,youtube_comments
433,ગુજરાત નો રેપ કિંગ 👑,surti,youtube_comments
434,કલમ મા દમ છે લાડલા 🎉🎉,surti,youtube_comments
435,કરણ ભાઈ કે આજે કોઈ બોલ સકતા હૈ ક્યા ! એ કરણ ભાઈ ⚡💪🎙️,surti,youtube_comments
436,ભાઈ રેપર એક નંબર ભાઈ❤❤❤❤❤ કરણભાઈ એક નંબર ભાઈ,surti,youtube_comments
437,ભાઇ ભાઇ...લવિયો હો... નવું ..,surti,youtube_comments
438,ભાઈ છત્રપતિ શિવાજી મહારાજ નું song બનવો 💯🙏🙏🙏🙏😊,surti,youtube_comments
439,હા હા ગુજરાતી બાપ,surti,youtube_comments
440,કરન ભાઇ જોરદર બનાય વુ ભાઈ માની ગાયા ભાઈ તમને 🖤🖤🖤🖤🖤,surti,youtube_comments
441,"અમે સ્પોટ લાઈટ માં નથી ગયા ભાઈ, અમે સ્પોટ લાઈટ ને ગલી સુધી ખેંચી લાવેલા છે. ❤",surti,youtube_comments
442,મસ્ત ભાઇ ગીત બનાવ્યું છે,surti,youtube_comments
443,આપણે તો ભાઈ બાડોલી નાચ છીએ,surti,youtube_comments
444,આપણે બે ભાઈ ગુજરાતી છીએ મહુવા ભાડલી❤❤❤❤,surti,youtube_comments
445,👑સુપર હિટ કિંગ્સ સોંગ 👑(⁠◍⁠•⁠ᴗ⁠•⁠◍⁠)⁠❤,surti,youtube_comments
446,આદિવાસી બેવ સોંગ માં સે હોં,surti,youtube_comments
447,please try.... pure ગુજરાતી Please Try.... Kadhiyavadi,surti,youtube_comments
448,kathi ?? Surat thi… Kathi ?? સુરતથી. Gujrat thi,surti,youtube_comments
449,ખોટા સિક્કા ની જેમ પાછા અવસુ 😂,surti,youtube_comments
450,"🇮🇳 HUKEYKARAN BHAI ..... 🖋️📄 "" ભાઈ સુંદર તમારી રચના સુંદર તમારૂં ગીત, ગીત તમારા સાંભળી લોકોની ભાંગી ગય છે બીક. "" 📄🖋️ આવનાર ભવિષ્યમાં લોકો પ્રથમ ગુજરાતી ( GUJARATI RAPPER ARTIST, SINGER, RECORD PRODUCER, SONGWRITER, ACTOR.) તરીકે તમને યાદ કરશે. ભાઈ જયારે પણ ગીતો🎶🎵 લાવો છો ધમાકેદાર લાવો છો. હા તમે ગુજરાતી હા GJ--05 વાળા તમે હા 395003 વાળા તમે હા તમારૂં સંગીત હા તમારૂં ગીત હા તમારૂં ગામ હા તમારૂં સૂરત શહેર...... ભાઈ ભાઈ😁😊 લાયા લાયા હો બાપ..., માની ગયા ભાઈ માની ગયા તમને.",surti,youtube_comments
451,સુપર હો ભાઈ ગુજરાત મા ભુમ પડાય હો.. ખુબ આગળ વધો.. કરન ભાઈ..❤,surti,youtube_comments
452,હા કઠોર નું દિલડું❤❤❤ ફુલ સપોર્ટ કરન🎉🎉🎉,surti,youtube_comments
453,@HUKEYKARAN કોઈ ને ની ગાંઠે ભાઈ.... ભાઈ....🔥🔥,surti,youtube_comments
454,એક નંબર ભાઈ કોઈ નેની ગાંઠે❤❤❤🎉,surti,youtube_comments
455,કામરેજ નો પોયરો કોઈ ને ની ગાંઠે❤❤😂,surti,youtube_comments
456,મારી માં પણ અગિયારસ જોડ કરે છે એટલે પોયરો એને કોઈ ની ગાઠે. સરખી રાશિ વાળા ભાઈ એટલે ની જ ગાઠે. ❤️😍 Love fron Mandvi. ❤️ Love from to chinu ben (mom) krunal (son),surti,youtube_comments
457,સુરત નો ટોપ નો રેપર❤❤❤❤🎉🎉,surti,youtube_comments
458,બીજું સોંગ માવાપર❤,surti,youtube_comments
459,જબ્બર લીરિક્સ છે બ્રો. .....❤,surti,youtube_comments
