id,sentence,dialect,source
258,જય સ્વમિનારાયણ 🙏🙏🙏,surti,balanced
259,આટલા બધા મોજીલા ન થવાય કે ઘરના સામે ગાળો બોલે,surti,balanced
260,"કદી મહંમદ ઘોરી કદી ગજનવી એ કર્યો હુમલા નો આગજ અણહિલવાડ પાટણ એ રાખી ત્યારે ગુર્જર ધરા ની લાજ મુસલમાનો પર સાચા સાવજ ની એ ત્રાડ વર્ષો વરસ અડીખમ ઉભો રે અણહિલવાડ કુમારપાળ સોલંકી,અને વીર જયસિંહ સિદ્ધરાજ અને માતા શ્રી નાયકી દેવી નું રાજ એટલે 👉પાટણ અણહિલવાડ 👈⚔️🚩",surti,balanced
261,મારા ધરે આવી જાા એક સેકન્ડ પણ ટ્રાફિક નઈ લાગે👀💭,surti,balanced
262,સાચી વાત છે ભાઈ,surti,balanced
263,Hitesh bhai ગભા ને 01 વાર સ્ટેજ ઉપર લાવોને.,surti,balanced
264,સાચી વાત છે ભાઈ 🎉,surti,balanced
265,~બેહનો~ / બહેનો માત્રુભાષા નું માન જાળવીએ.,surti,balanced
266,તુ.ખોટ.છે.ભાઇ.વાત.વગર.નિ.વાત.કરે.છે,surti,balanced
267,ગભા ને લ્યાવો ને ભા,surti,balanced
268,જય ભોલેનાથ દાદા,surti,balanced
269,વાહ દિનકરભાઈ વાહ તમારા જોક્સ સાંભળીને ખૂબ હસીએ છીએ ખરેખર ખૂબ મજા આવે છે અફસોસ એટલો છે કે અમદાવાદમાં હતા ત્યારે અમે કાર્યક્રમ જોઈ ના શક્યા હવે અમદાવાદ પ્રોગ્રામ કરો તો અમને જરૂર જણાવજો વિડીયો અપલોડ કરતા ને અમારા ધન્યવાદ જય હિન્દ વંદે માતરમ્ કોબા ગાંધીનગર થી ગાભાજી ઠાકોર ક્ષત્રિય,surti,balanced
270,ડાયો થા માં બોવ બાકી ડાસુ ફરી જાહે,surti,balanced
271,ઓડ ભુલી ગયા તમે,surti,balanced
272,મસ્તનો વીડિયો છે,surti,balanced
273,નવસાદ ભાઈ આવા અમે સુરતી લાલા કેવી રીતે લખાય તેં એપ નું નામ,surti,balanced
274,વાહ નવસાદ ભાઈ . મોજ,surti,balanced
275,વિઠલભાઇ બી ચાવડા દેવરામપુરા શીલી પી 388210તા.ઉમરેઠ જીઆણદ ઠે રામદેવજીમંરસામે ભગત વારુફીયુ,surti,balanced
276,વાહ નવસાદ બાપુ વાહ,surti,balanced
277,કાથી ?? સુરત થી… કાથી ?? સુરત થી…,surti,balanced
278,ભાઈ સુરત થી છે ❤,surti,balanced
279,હા કલેજા હા જામનગર મા બૂમ પાડી હો વાલા,surti,balanced
280,સુરત થી !! કાથી સુરત થી !!❤,surti,balanced
281,ભાઈ દિલથી મોજ કર દીધી અમદાવાદથી મારુ એક રેપ આવે સે એક હિપોપ આવે છે સપોર્ટ Jay shree ram har har mahadev ji jay छत्रपति शिवाजी❤,surti,balanced
282,તબાહી મચાવી દીધી ભાઈ એ ભાઈ બીજા નવા ગુજરાતી સોંગ લાવોને 🙌🏻,surti,balanced
283,એટલો છું ભોળો કે દુશ્મન ને મે જાતે કાંધ દીધી 🔥🔥 ભાઈ એમ હો પણ❤❤,surti,balanced
284,એક નંબર માં ભાઈ 😂🎉🎉🥳,surti,balanced
285,System He bhai તમારી મોજ પડી ગઈ 💯 કેટલાં ને પસંદ આવ્યું લાઈક કરો 💯💯👍👍💫💫💫💫🤟🤟🤟🤟👆,surti,balanced
286,એહે ગુજારાતી રેપ ગાળો સાથે લાગે તો જોરદાર હો 👀✨🥀,surti,balanced
287,સીધે સીધો સુરત થિ ક્યાં થિ સુરત થિ.,surti,balanced
288,સીન બના દિયા ભાઈ . જોરદાર ❤,surti,balanced
289,Op ⚡ એક દિવસ ગુજરાતી રેપર્સ બોવ આગળ જશે 👑,surti,balanced
290,મા ફાળી 👆😊😄😁👌 હા ગુજરાતી 😄 ભાઈ ભાઈ લાયા લાયા હો. 😁😄😊👆,surti,balanced
291,એ મારી હરે ખાવા નથી બેઠો મે જરાક એને મારી જાત કીધી ...... Ufff,surti,balanced
292,"🇮🇳📄🖋️ કલા અને કારીગરી ની દૂનિયા અલગ હોય છે. એને અમૂક જ સમજી શકે. તમારા ગીતો માં 🎶🎵🎵 દેશ પ્રેમ, શહેર પર નો પ્રેમ, ગામ પર નો પ્રેમ, અને ગુજરાતી અને ગુજરાત પ્રત્યે નો પ્રેમ તમારી રચના અને ગીતો માં દેખાય છે. હા સૂરત શહેર હા તમારૂં ગામ ભાઈ ભાઈ",surti,balanced
293,ભાઈ માં ચોડી મૂકી ખરેખર...મજા આવી ગઈ,surti,balanced
294,ભાઈ થોડા જ સમય માં તમારું રેપ સોંગ movie માં જોવા મળશે.,surti,balanced
295,ભાઈ રેપ છે ગીત નહિ અનુ થી ફિલ્મ બંસે ફિલ્મ મા ગીત નહિ,surti,balanced
296,આપડે તો ગામડિયા આપડા માટે 50 પૈહા....❤❤❤❤,surti,balanced
297,"લાઇવા ખરા મારા દોસ્તાર ને ,",surti,balanced
298,G J 5 બોલે ભાઈ ❤❤❤❤,surti,balanced
299,કરન ગિરીશભાઈ પટેલ (આપણો કાંઠાનો કોળી પટેલ ),surti,balanced
300,ખબર છે કે ગુજરાતીમાં ચમ્પુ શબ્દ ક્યાંથી આવ્યો છે? સંસ્કૃતમાં રૅપને ચમ્પૂ કહે છે!!!,surti,balanced
301,આ ભાઈ એ પણ ચૂંટણી વાળો જોક્સ મારી દીધો. એક કાકા ના ઘરના ગુજરી ગયાં એને 16 વર્ષ થયા પણ જ્યારે ચૂંટણી આવે ત્યારે કાકી ના નામ નું વોટિંગ થઈ જાય . ચૂંટણી વાળો કાકા ને કહે કે તમે થોડા મોડા આવ્યા કાકી હમણાં જ વોટ આપી ને ગયા 😂😂😂🤣🤣,surti,balanced
302,Me પણ આવુ છું સુરત,surti,balanced
303,જામી ગઈ મજા પડી,surti,balanced
304,ભાઈ 😄😁👌ભાઈ ભાઈ ભાઈ 😄😊,surti,balanced
305,હા સૂરત વાળા હા ભાઈ હા 😄😁👆🌸🌼💐🌹,surti,balanced
306,"3.44 મિનિટમાં 2.44 તો ખાલી ""સુરતથી સુરતથી"" 😂😂😁😂🤣",surti,balanced
307,સુરત એટલે અમારા માટે બીજું કાઠિયાવાડ.,surti,balanced
308,થોડી....તો હોવી જોઇએ... ગાળો...,surti,balanced
309,મારુ dimond સીટી સુરત ❤,surti,balanced
310,હું પણ વિડિઓ બનાવું જોવો ગમે તો,surti,balanced
311,ગુજરાતી હોય એજ લાઇક કરે ( ગુજરાતી ),surti,balanced
312,હસે છે કે રૂએ છે....🤣😂🤣 ગુજરાતી એટલે ગુજરાતી હો...🤣🤣🤣 મોજ નું બીજું નામ ગુજરાતીઓ...🤣😂🤣,surti,balanced
313,આ રેપ સોંગ સંભાળી ને તો ચોકકસ બોલવાનું મન થાય કે જય જય ગરવી ગુજરાત. જય હિન્દ.🙏🇮🇳,surti,balanced
314,જય ગરવી ગુજરાત અમે ગુજરાતી લેરિલાલા,surti,balanced
315,હા મારો આદિવાસી જય જોહર જંગલ નો રાજા,surti,balanced
316,ગરવી ગુજરાત અમો ગુજરાતી ખ્રિસ્તી ❤,surti,balanced
317,જંગલ ના રખવાલા અમે આદીવાસી જય જોહાર જય આદીવાસી 🏹🏹🏹,surti,balanced
318,જય જય ગરવી ગુજરાત,surti,balanced
319,ગર્વ છે ગુજરાતી ભાષા પ્રત્યે 🔥🔥🔥🤩,surti,balanced
320,જય જોહર જય આદિવાસી,surti,balanced
321,🏹🏹 એક જ ચાલે આદિવાસી ચાલે 🏹🏹,surti,balanced
322,જય જોહાર જય આદિવાસી 🏹,surti,balanced
323,આદીવાસી હોય તે લાઈક કરે ખબર પડે લોકોને કે આદિવાસી જ ચાલે હવે..,surti,balanced
324,જય જય ગરવી ગુજરાત ❤❤❤❤❤❤,surti,balanced
325,જય જય ગરવી ગુજરાત 🙏🙏🙏🇮🇳🇮🇳🇮🇳,surti,balanced
326,એક જ ગીતા માં આખું ગુજરાત દેખાઈ ગયું . From Dakor . જય રણછોડ,surti,balanced
327,હા સાવજો હા મારું ગરવી ગુજરાત...ધન છે મારા ગુજરાત ને ... ધન છે એ ગુજરાત ની ધરતી ને,surti,balanced
328,🎉🎉🎉🎉🎉🎉🎉🎉🎉 જય જય ગરવી ગુજરાત,surti,balanced
329,હા મારા ગુજરાતી હા❤️‍🔥🔥,surti,balanced
330,આદિવાસી સમાજને સાથે લઈને ચાલવા બદલ આપનો ખુબ ખુબ આભાર...❤❤❤ અને હા ખૂબ સુંદર મઝાનું સોંગ છે દિલમાં ઉતરી ગયું.❤❤❤,surti,balanced
331,જય જય ગરવી ગુજરાત ❤ મને ગર્વ છે કે હું ગુજરાતી છું 🇮🇳,surti,balanced
332,જય જય ગરવી ગુજરાત....❤️❤️❤️❤️❤️,surti,balanced
333,મસ્ત વિડિયો જય આદિવાસી❤❤❤,surti,balanced
334,Ooo bhai😮😊. એક નંબર સોંગ,surti,balanced
335,જંગલ ના રખવાલા મારા આદિવાસી ભાઇ ❤❤❤ વાહ બેટે મોજ મોજ ❤,surti,balanced
336,ખમ્મા મારા સુરતીલાલા ખમ્મા...😍 ( Love From Bharuch ♥️ ),surti,balanced
337,વાહ ભાઈ આદિવાસી નું નામ લીધું ને દિલ ખુશ થાય ગયું ❤❤❤❤❤😢❤,surti,balanced
338,જોરદાર ગીત છે સર તમે તો જોરદાર ગીતો ગાનાર છો હું પોતાની જાત ને ગર્વ કરું છુ કે હુ ગુજરાતી છું જય જય ગરવી ગુજરાત ખુશ્બુ મકવાણા ની તરફ થી ❤❤❤❤❤❤❤❤❤❤❤❤❤❤ તમને ઘણો બધો પ્રેમ ❤❤❤❤❤❤❤❤❤❤❤,surti,balanced
339,"જય જય ગરવી ગુજરાત એક નંબર સોંગ ગાયું ભાઈ આમને આમ આગળ ખૂબ પ્રગતિ કરો એવી શુભકામનાઓ . ""આદિવાસી તરફથી"" 🌿જય જોહાર,જય આદિવાસી 🏹",surti,balanced
340,ગુજરાતીઓની વાત ના થાય વાલા ❤ હો હા મોજ હા,surti,balanced
341,"ભાઈ ભાઈ કેવુ પડે હો, સુપર ગીત!❤",surti,balanced
342,ખુબ ખુબ અભિનંદન પાઠવું છું મારા ભૈ ઓ ને લોહી ચરી આવ્યું શરીર માં Rap સાંભરી ને ❤❤God bless u brothers,surti,balanced
343,ભાઈ ખરેખર ગજબ સોંગ છે જીવનમાં ખૂબ તરક્કી કરો❤,surti,balanced
344,બસ આવું ચાલુ રાખો ભાઈ આપડે ઇન્ડસ્ટ્રી ને હલવી નાખવી છે ભાઈ jorrrrrrdar સોંગ સે ભાઈ ❤❤❤❤❤❤❤❤❤❤,surti,balanced
345,જય જય ગુજરાતી❤❤,surti,balanced
346,જય ગરવી ગુજરાત ❤,surti,balanced
347,😅😅હા મારું ગુજરાત હા,surti,balanced
348,ભાઈ એક રેપ ગામડાં વારા માતે,surti,balanced
349,ગુજરાતી હવામાન ગર્વ કોણે કોણે છે😊😊,surti,balanced
350,જય જય ગરવી ગુજરાત ❤,surti,balanced
351,ભાઈ ભાઈ....પાવર ઓફ ગુજરાતી... જબરજસ્ત રેપ ભાઈ..,surti,balanced
352,હા મેરી જાન 🔥 ગુજરાતી ❤❤🎉🎉 બાપુ,surti,balanced
353,❤જોરદાર જોરદાર...👌🏼 લવ ફ્રોમ વલસાડ,surti,balanced
354,ભાઇ જંગ હલાવી દીધૂ જય ગરવી ગુજરાત,surti,balanced
355,ભાઈ ભાઈ😊 ગુજરાતી,surti,balanced
356,જા કોઈ ના સાલે ત્યાં ગુજરાતી સાલે ❤🎉,surti,balanced
357,જય ગરવી ગુજરાત❤️,surti,balanced
358,જય જય ગરવી ગુજરાત ❤💯,surti,balanced
359,જંગલ ના રખવલા મારા આદિવાસી ભાઈ🤗🤗🤗🤗,surti,balanced
360,બો ભારે ગીત લાલા. ❤. Keep it up 💪,surti,balanced
361,😮😮😮 સુ ગીત લખ્યું છે ભાઈ વાહ 😊😊😊😊,surti,balanced
362,મારું ગરવી ગુજરાત❤️,surti,balanced
363,જય જય ગરવી ગુજરાત ❤❤❤❤❤❤❤❤❤,surti,balanced
364,હની સિંહ નો બાપ....😂😂😂,surti,balanced
365,જય જય ગરવી ગુજરાત જય શ્રી પરશુરામ,surti,balanced
366,"હું ગુજરાત, વિસનગરથી છું. ❤❤❤❤❤",surti,balanced
367,એક ગુજરાત સો પર ભારી,surti,balanced
368,વાહ કાશી પછી જુનું શહેર અમારું ભરૂચ❤,surti,balanced
369,બોલીવુડ માં પહોચવું જોઈએ હવે ગુજરાતી રેપર.. full support,surti,balanced
370,તમારો આ ભાર આદિવાસીને ગતિમાં લેવા માટે સુંદર છે. ગીત,surti,balanced
371,બહુજ સરસ ભાઇ આભાર ❤,surti,balanced
372,હૂ કે ક્યાંથી સુરત થી હા સૂરત થી ❤❤જાય આદીવાસી 💪💪🔥🔥,surti,balanced
373,હા ભાઈ ગુજરાતી વોટ છે ગુજરાતી,surti,balanced
374,આ સોંગ નું Remix મે કર્યું છે એક વાર સાંભળી લો પ્લીઝ 🎉❤🎉,surti,balanced
375,તું ગુજરાતી નઈ જો તને છાસ વગર ચાલે ............ વાહ ભાઈ વાહ મોજ પડી ગઈ,surti,balanced
376,હા મારૂ વડોદરા હા,surti,balanced
377,૧૦૦ વર્ષ પહી આ ગાયન વણસે તોય નવું લાગશે,surti,balanced
378,ભાવનગર ના ગાય ગાડા ને ગાઠીયા,surti,balanced
379,Bhai taro song to mast che pan છત્રપતિ શિવાજી મહારાજ ની મૂર્તિ મૂકી ને બસ આજ હામારો દિલ જીતી લીધો bhai ❤❤❤❤❤❤❤,surti,balanced
380,ભાઈ dj માં વગાડી શકાય 🫰,surti,balanced
381,Please તમે મોરબી ઝુલ્તો પુલ પરથી ગીત બનાવો ને please,surti,balanced
382,ભાઈ તારું સોંગ સારું સે પણ એક ભૂલ સે સોંગ ની લાઈટમાં ડાકોર માં રંસો નથી રણછોડ છે આ લાઈન ને સુધારી દેવા વિનંતી સે ભાઈ,surti,balanced
383,ગુજરાતી હોવા ના નામે પ્યોર સંડાસ દેખાડો છો,surti,balanced
384,એક દમ ચુટિયાપા સોંગ છે,surti,balanced
385,Hukeykaran ❤ વાગે વાગે હોં ગુજરાતી દાહોદ માં વાયગો....,surti,balanced
386,ખાલી કરણ જ ચાલે 🔥🔥🔥🔥🌎,surti,balanced
387,બસ ગુજરાતી જ ચાલે☑️☑️☑️ જ્યાં જ્યાં વસે ગુજરાતી ત્યાં ત્યાં સદાકાળ ગુજરાત ❤,surti,balanced
388,ભાઇ માઁ માટે પન એક સોંગ બનાવો,surti,balanced
389,"આને કાહેવાય હિપ હોપ, હિપ હોપ, Love from Vadodara( સંસ્કારી નગરી)",surti,balanced
390,હું કે ક્યાંથી સૂરત થી હા સુરત થી ❤🔥🔥🔥😎,surti,balanced
391,સુરત નો સુપર સ્ટાર એટલે એક નામ - કરણ ❤✨️,surti,balanced
392,અરે ભાઈ આ છે કે બાકી અસલ ગુજરાતી રેપ સોન્ગ🎉,surti,balanced
393,એકદમ.... જોરદાર.... કરણ.... ભાઈ 💫❤️,surti,balanced
394,સોટ્ટા પાડી દીધા ભાઈ...ગુજરાતી રેપ નું સ્તર આસમાન તરફ.👌👍,surti,balanced
395,ગુજરાત નું સુપર સ્ટાર છે ભાઈ,surti,balanced
396,બરોબર છે ભાઈ ભાઈ,surti,balanced
397,ગુજરાત નો રેપ કિંગ 👑,surti,balanced
398,કલમ મા દમ છે લાડલા 🎉🎉,surti,balanced
399,કરણ ભાઈ કે આજે કોઈ બોલ સકતા હૈ ક્યા ! એ કરણ ભાઈ ⚡💪🎙️,surti,balanced
400,ભાઈ રેપર એક નંબર ભાઈ❤❤❤❤❤ કરણભાઈ એક નંબર ભાઈ,surti,balanced
401,ભાઇ ભાઇ...લવિયો હો... નવું ..,surti,balanced
402,ભાઈ છત્રપતિ શિવાજી મહારાજ નું song બનવો 💯🙏🙏🙏🙏😊,surti,balanced
403,હા હા ગુજરાતી બાપ,surti,balanced
404,કરન ભાઇ જોરદર બનાય વુ ભાઈ માની ગાયા ભાઈ તમને 🖤🖤🖤🖤🖤,surti,balanced
405,"અમે સ્પોટ લાઈટ માં નથી ગયા ભાઈ, અમે સ્પોટ લાઈટ ને ગલી સુધી ખેંચી લાવેલા છે. ❤",surti,balanced
406,મસ્ત ભાઇ ગીત બનાવ્યું છે,surti,balanced
407,આપણે તો ભાઈ બાડોલી નાચ છીએ,surti,balanced
408,આપણે બે ભાઈ ગુજરાતી છીએ મહુવા ભાડલી❤❤❤❤,surti,balanced
409,👑સુપર હિટ કિંગ્સ સોંગ 👑(⁠◍⁠•⁠ᴗ⁠•⁠◍⁠)⁠❤,surti,balanced
410,આદિવાસી બેવ સોંગ માં સે હોં,surti,balanced
411,ખોટા સિક્કા ની જેમ પાછા અવસુ 😂,surti,balanced
412,સુપર હો ભાઈ ગુજરાત મા ભુમ પડાય હો.. ખુબ આગળ વધો.. કરન ભાઈ..❤,surti,balanced
413,હા કઠોર નું દિલડું❤❤❤ ફુલ સપોર્ટ કરન🎉🎉🎉,surti,balanced
414,એક નંબર ભાઈ કોઈ નેની ગાંઠે❤❤❤🎉,surti,balanced
415,કામરેજ નો પોયરો કોઈ ને ની ગાંઠે❤❤😂,surti,balanced
416,મારી માં પણ અગિયારસ જોડ કરે છે એટલે પોયરો એને કોઈ ની ગાઠે. સરખી રાશિ વાળા ભાઈ એટલે ની જ ગાઠે. ❤️😍 Love fron Mandvi. ❤️ Love from to chinu ben (mom) krunal (son),surti,balanced
417,સુરત નો ટોપ નો રેપર❤❤❤❤🎉🎉,surti,balanced
418,બીજું સોંગ માવાપર❤,surti,balanced
419,જબ્બર લીરિક્સ છે બ્રો. .....❤,surti,balanced
420,હા મોજ ગુજરાતી હિપ હોપ 😎🔥🤟💫💯,surti,balanced
421,સરસ કરન ભાઇ ❤❤❤❤❤,surti,balanced
422,દાદા મોજ અપાવી દીધી🙌 સીધા ગુજરાત થી ડાંગી 😎રેપર નો પ્રેમ💔,surti,balanced
423,ખતર નાખ સોન્ગ કરણ 🔥,surti,balanced
424,ફલ જેરિ એક નંબર,surti,balanced
425,અગિયારસ જોર કરે છે એટલે પોયરો કોઈને ની ગઠે 🎉😊એક નંબર ભાઈ,surti,balanced
426,હા HUKEY KARAN ભાઈ હા. હા જોરદાર તમારું ગીત🎵🎶 હા 😃 સૂરત શહેર હા હા અમારું GJ 395003 હા😄 હા અમારા ⭐⭐⭐⭐⭐ GUJARATI STAR RAPPER. હું તમારો ચાહક છું. KARAN BHAI. ભાઈ ભાઈ ભાઈ ભાઈ,surti,balanced
427,એક નંબર ભાઈ..બસ ગુજરાતી માં આવા ગીતો દુનિયા માં વાગશે ભાઈ કડક..,surti,balanced
428,તમે કયા રહો છો.,surti,balanced
429,સરસ બાર હુ તારા માટે રામ બની જાવ પણ તુ મારી સાથે વન મા આવે,surti,balanced
430,ખરેખર હવે લાગ્યું કે ભૂરીયાઓ પણ ગુજરાતી માં જ રેપ સાંભળશે😂,surti,balanced
431,ભાઈલો કોઈને ની ગાઠેં માની ગિયા ભાઈ😎,surti,balanced
432,"ભાઈ તમારી ઓળખાણ બ્રાંડ ન્યૂ ""વંદે ભારત"" જેવી છે.... તમે ""રેલ બસ"" ના બનો... વંદે ભારતથી 🚅 બુલેટ ટ્રેન બનો.😊🙏🏻🤗",surti,balanced
433,પેલાં તારી યાદ આવી ❤️ પછી તારો call આવ્યો 🥰 ભોળી તારી ઉંમર વધી ગઈ ⚠️ These Lines Are 👑💛,surti,balanced
434,આપડો ગુજરાતી બૂમ પડાવે છે બાપુ... ❤🎉❤,surti,balanced
435,GJ 05 ગમ્મે ત્યાં જાય ❤,surti,balanced
436,અલ્યા બૂમ પડાવી હો 😂🙌👏,surti,balanced
437,ખૂબ જબરદસ્ત ભાઇ❤️,surti,balanced
438,બૂમ પાડી ગઈ હો લાલા......,surti,balanced
439,ગુજરાતી એ બુમ પાડી...🤘🙋,surti,balanced
440,આપડો ગુજરાતી બધી જગ્યા યે બૂમ પડાવે હો ❤,surti,balanced
441,આ સોંગ આખી દુનિયામાં હાહાકાર મચાવશે 🔥❤💯,surti,balanced
442,બૂમ પાડી દીધી ભાઈ,surti,balanced
443,ભાઇ આ તો આપનો સુરતી 😅,surti,balanced
444,નમસ્કાર! જલેબી ફાફડા ચાલશે 😂..🎉,surti,balanced
445,ભાઈ ભાઈ સુરતી લાલા 🎉🎉🎉🎉❤❤❤❤❤❤,surti,balanced
446,જય ભીમ જય સંવિધાન,surti,balanced
447,જય જય ગરવી ગુજરાત 🙏,surti,balanced
448,આદિવાસી ફુલ સપોર્ટ ❤🎉🏹,surti,balanced
449,ગર્વ છે કે હુ ગુજરાતી છું❤ જય જય ગરવી ગુજરાત,surti,balanced
450,❤ ખૂબ જ સારી રીતે બતાવ્યું છે ગુરાતીઓના ગુણ,surti,balanced
451,આદિવાસી નું નામ લીધું ઘણું સારું લાગ્યું🎉🎉🎉,surti,balanced
452,🌾જય જૉહાર 🙏કરન ભાઈ song મા કંઈ આવે કે ના આવે પણ મારા આદિવાસી ભાઈ તો આવેજ 🏹જય આદિવાસી🏹,surti,balanced
453,હવે આ સિંહ ગુજરાત પૂરતો જ નથી ભારત ગજાવે છે મારો ભાઈ❤️,surti,balanced
454,મોજ...મોજ...જબરદસ્ત બકા... એક ગુજરાતી ન્યુઝીલેન્ડ થી.... ❤,surti,balanced
455,ભાઈ ભાઈ મારું ગરવી ગુજરાત ગર્વ છે ગુજરાતી હોવા પર,surti,balanced
456,જય આદિવાસી જય જોહાર ❤️,surti,balanced
457,"જ્યાં જ્યાં વસે એક ગુજરાતી, ત્યાં ત્યાં સદાકાળ ગુજરાત !",surti,balanced
458,"ખુબ સરસ સોન્ગ છે , અને આ મ્યુઝિક વીડીઓ બૌજ સેકસી છે 🤟❤🧡💛💚💙💜",surti,balanced
459,"હાય જે.વી.ભાઈ તમારા બધા વિડીયો હું 
જોવું સુ પણ તમે પણ 
કાય નવુ લાવો ને કે તમારા સાથે એક 
સેલ્ફી જોવે સે",surti,topup
460,"જય માતાજી 🙏🙏🙏
વિડિયો બવ સારો સ ભઈ👌",surti,topup
461,"વાહ વાહ 
વંદે હાસ્યમ્ વંદે ગુર્જરી",surti,topup
462,બબીતા અને જેઠાલાલ નું ચક્કર  એડ કર્યું હોત તો વધારે  મજા આવત,surti,topup
463,@sonalbenbhatiya203  હવે સિરિયલ માં વધારે ઇટ્રસ નથી રેવાનો લાગે,surti,topup
464,"આને કેવાય કે,
હાડિયા નું હસવું થાય ને દેડકા નો જીવ જાય🤣🤣🤣🤣👌👌👌👌",surti,topup
465,👌👌 ભાભી નું શું આવે😎😎,surti,topup
466,"સુપર  હિટ કૉમેડી ફિલ્મ 
👌🙏😀😆😆😀😀❤",surti,topup
467,બાથરૂમ  પાસે તમારા પપ્પા નો ફોટો તમારા પપ્પા નો તો ભલે હોય પણ  મંદિર પણ બાથરૂમ પાસે 😂😂😂😂😂 પણ તમે વિડિયો બહુ જ સરસ બનાવો છો 🎉😂😂😂,surti,topup
468,👌👌ભાભીનું શું આવે 😃😃,surti,topup
469,કોબી  ભાવે😂😂😂😂😂😂,surti,topup
470,સાસુ માં  ને  સાસરા એ  બહુ   ફેરવીને હે😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,surti,topup
471,વાહ ચંદ્રેશભાઇ સરસ. 👌👈😁😁😁,surti,topup
472,❤❤❤❤❤ ગુડ મોર્નીંગ સર થિન્કિંગ ખુબ ખુબ અભિનંદન ખુબ સરસ સુવિચાર નવા વર્ષ ના ખુબ ખુબ અભિનંદન ખુબ સરસ જોક્સ ગઢવી સાહેબ શુભ દિવસ શુભ કામનાઓ પુર્ણ થાય તેવી શુભેચ્છાઓ ❤❤❤❤❤❤,surti,topup
473,વાહ  ભાઈ વાહ  સરસ  કોમેડી.  તમારૂ છે. જ્ઞાન. સાથે. ગમત.  ધન્યવાદ,surti,topup
474,વાહ ચારણ વાહ શાહબુદદીન રાઠોડ પછી તમે જોરદાર હાસયકલાકાર છો મજા આવી ગઇ,surti,topup
475,કોપ ભક્તિ ભાવ યા દેશ ની વાત કર કરે નાટક માં જઈશ,surti,topup
476,આ બધું  જુનુ  થય ગયું છે,surti,topup
477,માઇકને ચાલુ કરવા કરંટ આપવો પડે....ઓલી કરંટ વગર જ શરૂ થઈ જાય😅,surti,topup
478,ખુબજ મજા આવી ગઈ હો...,surti,topup
479,જય જય ગરવી ગુજરાત.,surti,topup
480,જોરદાર મજા આવી ગઈ❤❤❤❤❤❤,surti,topup
481,ખુબ ખુબ અભિનંદન બહુંજ સરસ અમારા હિસાબે નંબર વન છો જ્ઞાન સાથે ગમ્મત ઈશ્વર તમને હમેશા ખુશ તંદુરસ્ત અને દીર્ઘ આયુષ્ય આપે અને તમે આ રીતે જ બધા ને હસાવતા રહો તેવી શુભેચ્છા સાથે સપ્રેમ સત્ કૈવલ સાહેબ રાજેશ કાયમ પંથી ભુજ કચ્છ,surti,topup
482,આ માં. આ માં રા. દરબાર. નું. નામ.. ના. આવ્યું..... ભાઈ... કેમ. ભૂલી. ગયા ❤,surti,topup
483,વા ભાઈ કોમેડી તમારી છે ભાઈ,surti,topup
484,"ધીરૂ ભાઈ બિન હરિફ છે 🙏😄
ખુબજ  અભિનંદન  ભાઇ",surti,topup
485,"🙏
      બસમાં સીસીટીવી હોય તો પેસેન્જર નો ભૂલાયેલો સામાન તેમના ઘર સુધી પહોંચાડી શકાય.🙏
                🙏 - શાર્દુલ કાન્તિભાઈ પટેલ",surti,topup
486,"જ્ઞાન સાથે ગમ્મત
મોજ આવી ગઇ હો બાકી..
👌👌👌🤝👍👍👍",surti,topup
487,વાહ...ધીરુ...વાહ...,surti,topup
488,😂😂😂😂ધીરયો હો ભાઈ,surti,topup
489,આ તો ધીરૂભાઈ  મોજ કરાવી દે એવા હો કાય નો ગટે 😂😂😂😂,surti,topup
490,સરસ વિડીયો ધીરુભાઈ માં  કાંઇ ના ઘટે 🙏👍👍👍👍👍👍👍👍👍👍👍,surti,topup
491,"મોજ ધીરુભાઇ મોજ

ધીરુભાઇ તમને મારા મેરેજમાં પ્રોગ્રામમાં બોલાવવા છે. તમારો કોન્ટેક્ટ કેમ કરવો.

Mukesh Kumar Kukadiya
From ; Barwala, Jasdan, Rajkot, Gujarat",surti,topup
492,👍👍👍👍સરસમજાઆવીગય😀,surti,topup
493,રંગ છે.. ધીરુભાઈ.. 💐🌹🎉,surti,topup
494,"ધીરુ ભાઈ ટ્રેડિંગ માં સે 33 મો વીડિયો સે 
હા મોજ હા",surti,topup
495,હા ધીરુભાઈ હા 👌🏻,surti,topup
496,ધીરુભાઈ  જયશ્રી ચામુંડા માતા જી,surti,topup
497,કામા ભાઈ નો સાચો પ્રેમ જુવો  #takatakjokes,surti,topup
498,પંચમહાલ ની ભાષા   અને   દાહોદ  ની ભાષા   બોલતો મજા આવે .,surti,topup
499,સુપર. કોમેડી 😂😂😂,surti,topup
500,સુપર 😂કોમેડી 😂😂😂😂😂😅❤,surti,topup
